instrument,sample_id,spectral_energy,mean_power,spectral_entropy,spectral_slope,clay_area,clay_peak,clay_std,organic_area,organic_peak,organic_std
INST3,S5268,1674.999999999999,0.9994033412887823,7.059623356517898,-0.0006196401655027356,118.10055279503874,0.9709409368837846,0.16499733919488138,148.86275285812536,1.5333773680752805,0.05863572536249668
INST3,S5411,1675.0000000000043,0.9994033412887854,6.938444020185486,-0.0005550260729892091,13.336242145399074,0.9281560080700596,0.4643455391439536,184.2297476683277,1.984377841191541,0.12448706310042443
INST3,S5608,1675.0000000000018,0.9994033412887839,6.849077425291171,-0.0005494311264241515,191.7554048665662,1.5602473832810926,0.26399096405491873,34.95620397604702,0.4440195010414658,0.0830199356501828
INST3,S5656,1675.0000000000007,0.9994033412887833,6.970352508405996,-0.00032557199797235035,17.132467535551065,0.9845661341736389,0.5392421100853458,69.91629483927139,0.8099059443626953,0.0876681435927713
INST3,S5682,1675.0000000000027,0.9994033412887845,6.94711485403739,-0.000483528765750061,37.020633876693424,0.7301912507055451,0.2791516791761784,120.62091176693669,1.442562221831033,0.14475160960317596
INST3,S5943,1674.9999999999984,0.9994033412887818,6.976043108885637,-0.0005181842991984725,71.75965648221785,0.4970603701178359,0.09811510375092113,132.12516213874434,1.4059136171203495,0.06728236635710022
INST3,S6021,1674.9999999999989,0.9994033412887822,7.02238749531608,-0.0004130479442682097,34.278527909818806,1.035837027674484,0.4788477486745022,114.40711611833116,1.2890642775542962,0.1166442785182932
INST3,S6084,1675.0000000000007,0.9994033412887833,7.1000540493481274,-0.0004680232680900298,62.00994355763351,0.7058777594639186,0.1552824899237218,117.83222746721215,1.352186917799959,0.10990832407647073
INST3,S6448,1675.0000000000002,0.9994033412887829,7.056575958174206,-0.0005746145970422155,123.77226813443025,1.0767906370222877,0.21803558005138388,91.47763702245257,1.2274290605251958,0.20838753823198902
INST3,S6826,1674.9999999999986,0.999403341288782,7.030611551264524,-0.000526288164885588,189.16332190446315,1.1620480910682711,0.157479506904069,80.27513304855923,0.9255469988909466,0.10182196833379376
INST3,S6865,1675.0000000000045,0.9994033412887855,6.925521369023982,-0.0005716655075627583,6.3020840349103056,0.8965020101467955,0.4524660294328072,185.26032438473123,1.9940646628744563,0.12330856612169755
INST3,S7164,1674.9999999999966,0.9994033412887808,6.690355705312526,-0.0005872533938069541,-61.32697263375816,0.3016729004333371,0.3499645441753605,216.66565523740297,2.2154878226896417,0.04977204167588999
INST3,S7591,1675.0000000000034,0.9994033412887848,7.05482844135617,-0.0005850128433794561,123.16346005910904,1.0080760046038806,0.247210906669578,104.72044466991827,1.3548393760293675,0.18154019082527076
INST3,S7750,1674.9999999999982,0.9994033412887817,6.929496143540886,-0.0004892788608115058,21.585450806413657,0.6184592550789327,0.26326756710989746,124.07197290586234,1.4497172850079647,0.1318076149489809
INST3,S7816,1674.9999999999973,0.9994033412887812,6.95113945738381,-0.0006348713898614775,91.21223374580397,1.1219383892702333,0.3407542111703744,181.86485339066135,1.9784091829384305,0.11947728078243076
INST3,S7851,1675.0000000000002,0.9994033412887829,7.048899368643703,-0.00048143782279094977,6.644803520514619,0.7308411779171681,0.3211256528460086,143.8475635586626,1.6005099964445302,0.11468647279644179
